URL,Poet Name,Birth Year,Death Year,Extra Info
/wiki/John_Gould_Fletcher,John Gould Fletcher,1886,1950,"John Gould Fletcher (1886–1950), Imagist poet"
/wiki/Phineas_Fletcher,Phineas Fletcher,1582,1650,"Phineas Fletcher (1582–1650), English poet; elder son of Giles Fletcher the elder, brother of Giles the younger"
/wiki/F._S._Flint,F. S. Flint,1885,1960,"F. S. Flint (1885–1960), English poet and translator"
/wiki/Jean_Follain,Jean Follain,1903,1971,"Jean Follain (1903–1971), French author, poet, and corporate lawyer"
/wiki/Theodor_Fontane,Theodor Fontane,1819,1898,"Theodor Fontane (1819–1898), German novelist, poet, and realist writer"
/wiki/John_Forbes_(poet),John Forbes,1950,1998,"John Forbes (1950–1998), Australian poet"
/wiki/Carolyn_Forch%C3%A9,Carolyn Forché,1950,unknown,"Carolyn Forché (born 1950), American poet, editor, and translator"
/wiki/Ford_Madox_Ford,Ford Madox Ford,1873,1939,"Ford Madox Ford (1873–1939), English novelist, poet, and critic"
/wiki/John_Ford_(dramatist),John Ford,1586,1639,"John Ford (1586–1639), English playwright and poet"
/wiki/John_M._Ford,John M. Ford,1957,2006,"John M. Ford (1957–2006), American SF and fantasy writer, game designer, and poet"
/wiki/Veronica_Forrest-Thomson,Veronica Forrest-Thomson,1947,1975,"Veronica Forrest-Thomson (1947–1975), Scots poet and critical theorist"
/wiki/Ugo_Foscolo,Ugo Foscolo,1778,1827,"Ugo Foscolo (1778–1827), Italian writer, revolutionary, and poet"
/wiki/William_Fowler_(makar),William Fowler,1560,1612,"William Fowler (c. 1560–1612), Scottish poet, writer, and translator"
/wiki/Janet_Frame,Janet Frame,1924,2004,"Janet Frame (1924–2004), New Zealand author"
/wiki/Anatole_France,Anatole France,1844,1924,"Anatole France (1844–1924), French poet, journalist and novelist"
/wiki/Robert_Francis_(poet),Robert Francis,1901,1987,"Robert Francis (1901–1987), American poet"
/wiki/Veronica_Franco,Veronica Franco,1546,1591,"Veronica Franco (1546–1591), Italian poet and courtesan"
/wiki/G_S_Fraser,G S Fraser,1915,1980,"G S Fraser (1915–1980), Scots poet, critic and academic"
/wiki/Gregory_Fraser,Gregory Fraser,1963,unknown,"Gregory Fraser (born 1963), American poet, editor, and professor"
/wiki/Naim_Frash%C3%ABri,Naim Frashëri,1846,1900,"Naim Frashëri (1846–1900), Albanian poet and writer; seen as national poet of Albania"
/wiki/Louis-Honor%C3%A9_Fr%C3%A9chette,Louis-Honoré Fréchette,1839,1908,"Louis-Honoré Fréchette (1839–1908), Canadian poet, politician and playwright"
/wiki/Aleksander_Fredro,Aleksander Fredro,1793,1876,"Aleksander Fredro (1793–1876), Polish poet and playwright"
/wiki/Grace_Beacham_Freeman,Grace Beacham Freeman,1916,2002,"Grace Beacham Freeman (1916–2002), American poet and short story writer; South Carolina Poet Laureate 1985–86"
/wiki/Nicholas_Freeston,Nicholas Freeston,1907,1978,"Nicholas Freeston (1907–1978), English poet"
/wiki/Erich_Fried,Erich Fried,1921,1988,"Erich Fried (1921–1988), Austrian-born British poet, writer and translator"
/wiki/Jean_Froissart,Jean Froissart,1337,1405,"Jean Froissart (c. 1337 – c. 1405), French chronicler and court poet"
/wiki/Robert_Frost,Robert Frost,1874,1963,"Robert Frost (1874–1963), American poet; four times Pulitzer Prize for Poetry winner"
/wiki/Gene_Frumkin,Gene Frumkin,1928,2007,"Gene Frumkin (1928–2007), American poet and teacher"
/wiki/John_Fuller_(poet),John Fuller,1937,unknown,"John Fuller (born 1937), English poet and author, son of Roy Fuller"
/wiki/Roy_Fuller,Roy Fuller,1912,1991,"Roy Fuller (1912–1991), English poet"
/wiki/Alice_Fulton,Alice Fulton,1952,unknown,"Alice Fulton, (born 1952), American poet and novelist; Bobbitt National Prize for Poetry winner"
/wiki/John_Furnival,John Furnival,1933,2020,"John Furnival (1933–2020), British visual and concrete poet"
/wiki/Mil%C3%A1n_F%C3%BCst,Milán Füst,1888,1967,"Milán Füst (1888–1967), Hungarian poet, novelist and playwright"
/wiki/Fuz%C3%BBl%C3%AE,Fuzûlî,1483,1556,"Fuzûlî (c. 1483–1556), Azerbaijani and Ottoman poet"
/wiki/Tadeusz_Gajcy,Tadeusz Gajcy,1922,1944,"Tadeusz Gajcy (1922–1944), Polish poet"
/wiki/Konstanty_Ildefons_Ga%C5%82czy%C5%84ski,Konstanty Ildefons Gałczyński,1905,1953,"Konstanty Ildefons Gałczyński (1905–1953), Polish poet and stage writer"
/wiki/Karina_Galvez,Karina Galvez,1964,unknown,"Karina Galvez (born 1964), Ecuadorian poet"
/wiki/James_Galvin_(poet),James Galvin,1951,unknown,"James Galvin (born 1951), American poet"
/wiki/Etienne-Paulin_Gagne,Etienne-Paulin Gagne,1808,1876,"Etienne-Paulin Gagne (1808–1876), French poet, essayist, and inventor"
/wiki/J%C3%A1nos_Garay,János Garay,1812,1853,"János Garay (1812–1853), Hungarian poet and journalist"
/wiki/Robert_Garioch,Robert Garioch,1909,1981,"Robert Garioch (wrote as Robert Garioch Sutherland, 1909–1981), Scottish poet and translator"
/wiki/Hamlin_Garland,Hamlin Garland,1860,1940,"Hamlin Garland (1860–1940), American novelist, poet, and essayist"
/wiki/Raymond_Garlick,Raymond Garlick,1926,2011,"Raymond Garlick (1926–2011), Anglo-Welsh poet and first editor of Anglo-Welsh Review"
/wiki/Richard_Garnett_(writer),Richard Garnett,1835,1906,"Richard Garnett (1835–1906), English scholar, biographer, and poet"
/wiki/Jean_Garrigue,Jean Garrigue,1914,1972,"Jean Garrigue (1914–1972), American poet"
/wiki/Samuel_Garth,Samuel Garth,1661,1719,"Samuel Garth (1661–1719), English physician and poet"
/wiki/George_Gascoigne,George Gascoigne,1535,1577,"George Gascoigne (1535–1577), English poet, soldier, and would-be courtier"
/wiki/David_Gascoyne,David Gascoyne,1916,2001,"David Gascoyne (1916–2001), English poet associated with Surrealist movement"
/wiki/Th%C3%A9ophile_Gautier,Théophile Gautier,1811,1872,"Théophile Gautier (1811–1872), French poet, dramatist, and novelist"
/wiki/John_Gay,John Gay,1685,1732,"John Gay (1685–1732), English poet and dramatist"
/wiki/Yehonatan_Geffen,Yehonatan Geffen,1947,unknown,"Yehonatan Geffen (born 1947), Israeli author, poet, and playwright"
/wiki/Theodor_Seuss_Geisel,Theodor Seuss Geisel,1904,1991,"Theodor Seuss Geisel (Dr. Seuss) (1904–1991), American writer, poet, and cartoonist"
/wiki/Juan_Gelman,Juan Gelman,1930,unknown,"Juan Gelman (born 1930), Argentinian poet, writer and translator"
/wiki/Stefan_George,Stefan George,1868,1933,"Stefan George (1868–1933), German poet, editor and translator"
/wiki/Dan_Gerber,Dan Gerber,1940,unknown,"Dan Gerber (born 1940), American poet"
/wiki/%C3%81gnes_Gergely,Ágnes Gergely,1933,unknown,"Ágnes Gergely (born 1933), Hungarian poet, novelist and translator"
/wiki/Paul_Gerhardt,Paul Gerhardt,1607,1676,"Paul Gerhardt (1607–1676), German hymnist"
/wiki/Cezary_Gero%C5%84,Cezary Geroń,1960,1998,"Cezary Geroń (1960–1998), Polish poet, journalist and translator"
/wiki/Ghalib,Mirza Asadulla Khan Ghalib,1797,1869,Mirza Asadulla Khan Ghalib (1797–1869) Indian poet writing in Urdu and Persian
/wiki/Charles_Ghigna,Charles Ghigna,1946,unknown,"Charles Ghigna (Father Goose) (born 1946), American children's author, poet, and feature writer"
/wiki/Reginald_Gibbons,Reginald Gibbons,1947,unknown,"Reginald Gibbons (born 1947), American poet, fiction writer, and critic"
/wiki/Khalil_Gibran,Khalil Gibran,1883,1931,"Khalil Gibran (1883–1931), Lebanese-American artist, poet, and writer"
/wiki/Wilfrid_Wilson_Gibson,Wilfrid Wilson Gibson,1878,1962,"Wilfrid Wilson Gibson (1878–1962), English Georgian poet"
/wiki/Jack_Gilbert,Jack Gilbert,1925,unknown,"Jack Gilbert (born 1925), American poet"
/wiki/W._S._Gilbert,W. S. Gilbert,1836,1911,"W. S. Gilbert (1836–1911), English poet"
/wiki/Zuzanna_Ginczanka,Zuzanna Ginczanka,1917,1945,"Zuzanna Ginczanka (Sara Ginzburg, 1917–1945), Polish poet"
/wiki/Allen_Ginsberg,Allen Ginsberg,1926,1997,"Allen Ginsberg (1926–1997), American poet of Beat Generation"
/wiki/Dana_Gioia,Dana Gioia,1950,unknown,"Dana Gioia (born 1950), American writer, critic, and poet"
/wiki/Nikki_Giovanni,Nikki Giovanni,1943,unknown,"Nikki Giovanni (born 1943), American poet, writer, and educator"
/wiki/Zinaida_Gippius,Zinaida Gippius,1869,1945,"Zinaida Gippius (1869–1945), Russian poet, playwright, and religious thinker"
/wiki/Lilius_Giraldus,Giglio Gregorio Giraldi,1479,1552,"Giglio Gregorio Giraldi (1479–1552), Italian scholar and poet"
/wiki/Giuseppe_Giusti,Giuseppe Giusti,1809,1850,"Giuseppe Giusti (1809–1850), Italian poet"
/wiki/Denis_Glover,Denis Glover,1912,1980,"Denis Glover (1912–1980), New Zealand poet and publisher"
/wiki/Louise_Gl%C3%BCck,Louise Glück,1943,unknown,"Louise Glück (born 1943), American poet; US Poet Laureate"
/wiki/Guru_Gobind_Singh,Guru Gobind Singh,1666,1708,"Guru Gobind Singh (1666–1708), Indian poet writing in Punjabi, Urdu, Sanskrit etc."
/wiki/Cyprian_Godebski,Cyprian Godebski,1765,1809,"Cyprian Godebski (1765–1809), Polish poet and novelist"
/wiki/G%C3%A9rald_Godin,Gérald Godin,1938,1994,"Gérald Godin (1938–1994), Quebec poet in French and politician"
/wiki/Patricia_Goedicke,Patricia Goedicke,1931,2006,"Patricia Goedicke (1931–2006), American poet"
/wiki/Johann_Wolfgang_von_Goethe,Johann Wolfgang von Goethe,1749,1832,"Johann Wolfgang von Goethe (1749–1832), German writer, artist, and politician"
/wiki/Octavian_Goga,Octavian Goga,1881,1938,"Octavian Goga (1881–1938), Romanian poet, playwright and translator"
/wiki/Leah_Goldberg,Leah Goldberg,1911,1970,"Leah Goldberg (1911–1970), Hebrew-language poet, playwright, and writer"
/wiki/Rumer_Godden,Rumer Godden,1907,1998,"Rumer Godden (1907–1998), English children's writer and poet"
/wiki/Ziya_G%C3%B6kalp,Ziya Gökalp,unknown,unknown,"Ziya Gökalp, Turkish sociologist, writer, and poet"
/wiki/Oliver_Goldsmith,Oliver Goldsmith,1730,1774,"Oliver Goldsmith (1730–1774), Anglo-Irish writer and poet"
/wiki/Pavel_Golia,Pavel Golia,1887,1959,"Pavel Golia (1887–1959), Slovenian poet and playwright"
/wiki/George_Gomori_(writer),George Gomri,1934,unknown,"George Gomri (born 1934), Hungarian poet and journalist (also in English)"
/wiki/Luis_de_G%C3%B3ngora,Luis de Góngora,1561,1627,"Luis de Góngora (1561–1627), Spanish lyric poet"
/wiki/Lorna_Goodison,Lorna Goodison,1947,unknown,"Lorna Goodison (born 1947), Jamaican poet"
/wiki/Paul_Goodman_(writer),Paul Goodman,1911,1972,"Paul Goodman (1911–1972), American novelist, playwright, and poet"
/wiki/Barnabe_Googe,Barnabe Googe,1540,1594,"Barnabe Googe or Gooche (1540–1594), English pastoral poet and translator"
/wiki/Adam_Lindsay_Gordon,Adam Lindsay Gordon,1833,1870,"Adam Lindsay Gordon (1833–1870), Australian poet and politician"
/wiki/G%C3%A1bor_G%C3%B6rgey,Gábor Görgey,1929,unknown,"Gábor Görgey (born 1929), Hungarian poet and politician"
/wiki/Sergei_Gorodetsky,Sergei Gorodetsky,1884,1967,"Sergei Gorodetsky (1884–1967), Russian poet"
/wiki/Hedwig_Gorski,Hedwig Gorski,1949,unknown,"Hedwig Gorski (born 1949), American performance poet and artist"
/wiki/Herman_Gorter,Herman Gorter,1864,1927,"Herman Gorter (1864–1927), Dutch poet and socialist"
/wiki/Edmund_Gosse,Sir Edmund William Gosse,1849,1928,"Sir Edmund William Gosse (1849–1928), English poet, author, and critic"
/wiki/Remy_de_Gourmont,Remy de Gourmont,1858,1915,"Remy de Gourmont (1858–1915), French poet, novelist and critic"
/wiki/John_Gower,John Gower,1330,1408,"John Gower (c. 1330–1408), English poet and friend of Chaucer"
/wiki/Anders_Abraham_Grafstr%C3%B6m,Anders Abraham Grafström,1790,1870,"Anders Abraham Grafström (1790–1870), Swedish historian, priest, and poet"
"/wiki/James_Graham,_1st_Marquess_of_Montrose","James Graham, 1st Marquess of Montrose",1612,1650,"James Graham, 1st Marquess of Montrose (1612–1650), Scottish nobleman, soldier, and poet"
/wiki/Jorie_Graham,Jorie Graham,1950,unknown,"Jorie Graham (born 1950), American poet and first female Boylston Professor at Harvard"
/wiki/W_S_Graham,W S Graham,1918,1986,"W S Graham (1918–1986), Scottish poet"
/wiki/Mark_Granier,Mark Granier,1957,unknown,"Mark Granier (born 1957), Irish poet and photographer"
/wiki/Alex_Grant_(poet),Alex Grant,unknown,living,"Alex Grant (living), Scottish American poet and teacher"
/wiki/G%C3%BCnter_Grass,Günter Grass,1927,unknown,"Günter Grass (born 1927), German novelist, poet, and playwright; 1999 Nobel Prize in Literature"
/wiki/Richard_Graves,Richard Graves,1715,1804,"Richard Graves (1715–1804), English poet and essayist"
/wiki/Robert_Graves,Robert Graves,1895,1985,"Robert Graves (1895–1985), English author and scholar"
/wiki/Alexander_Gray_(poet),Sir Alexander Gray,1882,1968,"Sir Alexander Gray (1882–1968), Scottish translator, writer, and poet"
/wiki/Thomas_Gray,Thomas Gray,1716,1771,"Thomas Gray (1716–1771), English poet"
/wiki/Robert_Greene_(dramatist),Robert Greene,1558,1592,"Robert Greene (1558–1592), English author and poet"
/wiki/Dora_Greenwell,Dora Greenwell,1821,1882,"Dora Greenwell (1821–1882), English poet"
/wiki/Linda_Gregg,Linda Gregg,1945,unknown,Linda Gregg (born 1945) American poet
/wiki/Horace_Gregory,Horace Gregory,1898,1982,"Horace Gregory (1898–1982), American poet, translator, and critic"
/wiki/Eamon_Grennan,Eamon Grennan,1941,unknown,"Eamon Grennan (born 1941), Irish poet"
"/wiki/Fulke_Greville,_1st_Baron_Brooke","Fulke Greville, 1st Baron Brooke",1554,1628,"Fulke Greville, 1st Baron Brooke (1554–1628), English poet, dramatist, and statesman"
/wiki/Susan_Griffin,Susan Griffin,1943,unknown,"Susan Griffin (born 1943), American poet and writer"
/wiki/Ann_Griffiths,Ann Griffiths,1776,1805,"Ann Griffiths (1776–1805), Welsh poet and hymnist"
/wiki/Bill_Griffiths_(poet),Bill Griffiths,1948,2007,"Bill Griffiths (1948–2007), English poet and Anglo-Saxon scholar"
/wiki/Jane_Griffiths_(poet),Jane Griffiths,1970,unknown,"Jane Griffiths (born 1970), English poet and literary historian"
/wiki/Mariela_Griffor,Mariela Griffor,1961,unknown,"Mariela Griffor (born 1961), Chilean poet, short-story writer, and scholar"
/wiki/Geoffrey_Grigson,Geoffrey Grigson,1905,1985,"Geoffrey Grigson (1905–1985), English poet and critic"
/wiki/Franz_Grillparzer,Franz Grillparzer,1791,1872,"Franz Grillparzer (1791–1872), Austrian writer, poet, and dramatist"
/wiki/Nicholas_Grimald,Nicholas Grimald,1519,1562,"Nicholas Grimald (1519–1562), English poet and dramatist"
/wiki/Angelina_Weld_Grimk%C3%A9,Angelina Weld Grimké,1880,1958,"Angelina Weld Grimké (1880–1958), African-American playwright and poet"
/wiki/Charlotte_Forten_Grimk%C3%A9,Charlotte Forten Grimké,1835,1914,"Charlotte Forten Grimké (1835–1914), African-American poet and activist"
/wiki/Rufus_W._Griswold,Rufus W. Griswold,1815,1857,"Rufus W. Griswold (1815–1857), American anthologist, poet, and critic"
/wiki/Stanis%C5%82aw_Grochowiak,Stanisław Grochowiak,1934,1976,"Stanisław Grochowiak (1934–1976), Polish poet and dramatist"
/wiki/Nikanor_Gruji%C4%87,Nikanor Grujić,1810,1887,"Nikanor Grujić (1810–1887), Serbian writer, poet and bishop"
/wiki/Stanis%C5%82aw_Grochowiak,Stanisław Grochowiak,1934,1976,"Stanisław Grochowiak (1934–1976), Polish poet and dramatist"
/wiki/Philip_Gross,Philip Gross,1952,unknown,"Philip Gross (born 1952), English poet, novelist and playwright"
/wiki/Igo_Gruden,Igo Gruden,1893,1948,"Igo Gruden (1893–1948), Slovene poet and translator"
/wiki/N._F._S._Grundtvig,N. F. S. Grundtvig,1783,1872,"N. F. S. Grundtvig (1783–1872), Danish poet, pastor and historian"
/wiki/Wioletta_Grzegorzewska,Wioletta Grzegorzewska,1974,unknown,"Wioletta Grzegorzewska (born 1974), Polish poet and writer"
/wiki/Barbara_Guest,Barbara Guest,1920,2006,"Barbara Guest (1920–2006), American poet and prose stylist"
/wiki/Edgar_Guest,Edgar Guest,1881,1959,"Edgar Guest (1881–1959), English-born American poet"
/wiki/Paul_Guest,Paul Guest,unknown,living,"Paul Guest (living), American quadriplegic poet and memoirist"
/wiki/Bimal_Guha,Bimal Guha,1952,unknown,"Bimal Guha (born 1952), Bangladesh poet writing in Bengali"
/wiki/Guillaume_de_Lorris,Guillaume de Lorris,1200,1240,"Guillaume de Lorris (c. 1200 – c. 1240), French scholar and poet"
/wiki/Jorge_Guill%C3%A9n,Jorge Guillén,1893,1984,"Jorge Guillén (1893–1984), Spanish poet"
/wiki/Nicol%C3%A1s_Guill%C3%A9n,Nicolás Guillén,1902,1989,"Nicolás Guillén (1902–1989), Cuban poet, activist, and writer"
/wiki/Guido_Guinizelli,Guido Guinizelli,1230,1276,"Guido Guinizelli (c. 1230–1276), Italian poet"
/wiki/Guiot_de_Provins,Guiot de Provins,unknown,1208,"Guiot de Provins (died after 1208), French poet and trouvère"
/wiki/Malcolm_Guite,Malcolm Guite,1957,unknown,Malcolm Guite (born 1957)
/wiki/G%C3%BCl_Baba,Gül Baba,unknown,1541,"Gül Baba (died 1541), Ottoman Bektashi dervish poet"
/wiki/Nikolay_Gumilyov,Nikolay Gumilyov,1886,1921,"Nikolay Gumilyov (1886–1921), Russian poet who founded acmeism"
/wiki/Ivan_Gunduli%C4%87,Ivan Gundulić,1589,1638,"Ivan Gundulić (Gianfrancesco Gondola) (1589–1638), Croatian Baroque poet"
/wiki/Thom_Gunn,Thom Gunn,1929,2004,"Thom Gunn (1929–2004), Anglo-American poet"
/wiki/Lee_Gurga,Lee Gurga,1949,unknown,"Lee Gurga (born 1949), American haiku poet"
/wiki/Ivor_Gurney,Ivor Gurney,1890,1937,"Ivor Gurney (1890–1937), English composer and poet"
/wiki/Lars_Gustafsson,Lars Gustafsson,1936,unknown,"Lars Gustafsson (born 1936), Swedish poet, novelist, and scholar"
/wiki/Pedro_Juan_Guti%C3%A9rrez,Pedro Juan Gutiérrez,1950,unknown,"Pedro Juan Gutiérrez (born 1950), Cuban novelist and poet"
/wiki/Beth_Gylys,Beth Gylys,1964,unknown,"Beth Gylys (born 1964), American poet and professor"
/wiki/Istv%C3%A1n_Gy%C3%B6ngy%C3%B6si,István Gyöngyösi,1620,1704,"István Gyöngyösi (1620–1704), Hungarian poet"
/wiki/G%C3%A9za_Gy%C3%B3ni,Géza Gyóni,1884,1917,"Géza Gyóni (1884–1917), Hungarian poet"
/wiki/Brion_Gysin,Brion Gysin,1916,1986,"Brion Gysin (1916–1986), English writer, sound poet, and performance artist"
/wiki/Gabor_G._Gyukics,Gabor G. Gyukics,1958,unknown,"Gabor G. Gyukics (born 1958), Hungarian-American poet and translator (also in English)"
/wiki/Rafey_Habib,Rafey Habib,unknown,living,"Rafey Habib (living), Indian-born Muslim poet and scholar"
/wiki/Marilyn_Hacker,Marilyn Hacker,1942,unknown,"Marilyn Hacker (born 1942), American poet, translator, and critic"
/wiki/Hadraawi,Hadraawi,1943,unknown,"Hadraawi (born 1943), Somali poet and songwriter"
/wiki/Hafez,Hafez,1315,1390,"Hafez (1315–1390), Persian poet"
/wiki/Hai_Zi,Hai Zi,1964,1989,"Hai Zi (1964–1989), Chinese poet"
/wiki/John_Haines,John Haines,1924,2011,"John Haines (1924–2011), American poet and educator"
/wiki/Donald_Hall,Donald Hall,1928,unknown,"Donald Hall (born 1928), American poet, writer, and critic; 2006 US Poet Laureate"
/wiki/Arthur_Hallam,Arthur Hallam,1811,1833,"Arthur Hallam (1811–1833), English poet, subject of In Memoriam A.H.H. by Alfred Tennyson"
